,Datetime,Username,Text,duplicate
10674,2023-03-30 12:29:04+00:00,Beritabaruco,"Usai Piala Dunia U-20 Batal di Indonesia, Ganjar: Para Pemain Harus Tetap Semangat dan Berlatih https://t.co/OvpoTeL8ii #GanjarPranowo #PialaDuniaU20 #PSSI #TimnasIndonesia https://t.co/gorRFgu8x7",False
10675,2023-03-30 12:29:03+00:00,liputan6dotcom,"Indonesia Gagal Jadi Tuan Rumah Piala Dunia U-20 2023, Pemain Timnas Kenakan Pita Hitam: Simbol Matinya Mimpi Tunas Muda https://t.co/gn0HlIDiKB",False
10676,2023-03-30 12:29:01+00:00,JhonniSinaga20,"Apa relevansi persepakbolaan Indonesia dengan KIAMAT ???

Saya bersyukur kok Indonesia batal menjadi tempat perhelatan Piala Dunia U-20, Pak Wakil Presiden. 

Saatnya bercermin para pemain politik praktis. Tidak ada yang dapat didikte. Salam SEHAT. 

 https://t.co/YsKNK8MF5z",False
10677,2023-03-30 12:28:51+00:00,tandukkertas,"Buat yang masih menganggap batalnya Piala Dunia U-20 oleh FIFA karena Tragedi Kanjuruhan. Nih, aku kasih translate-nya pake google translate. https://t.co/jpYlU1UIcN",False
10678,2023-03-30 12:28:42+00:00,EBSFMUNHAS,"Akademia Makassar, FIFA resmi membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 World Cup 2023 pada Rabu (29/03).

Sebelumnya Ketua Umum PSSI Erick Thohir melakukan pertemuan dengan pihak  Presiden FIFA Gianni Infantino di Doha, Qatar. https://t.co/jI4R6pSeef",False
10679,2023-03-30 12:27:45+00:00,bocorantogelHK,PDIP minta untuk tidak saling salahkan terkait Piala Dunia U-20 https://t.co/di6YVAOXB3,False
10680,2023-03-30 12:27:43+00:00,bocorantogelHK,Presiden imbau jangan saling menyalahkan soal Piala Dunia U-20 https://t.co/DOLS6pKqov,False
10681,2023-03-30 12:27:41+00:00,bocorantogelHK,Presiden kecewa dan sedih atas batalnya Piala Dunia U-20 di Indonesia https://t.co/FRJKXIAiWj,False
10682,2023-03-30 12:27:23+00:00,lee_djunaedi,"Pecinta sepakbola sdh kecewa dan muak dg segala pernyataan mu  !!! 

PKS Kecewa Piala Dunia U-20 Batal di RI: FIFA Terima Qatar Tolak LGBT https://t.co/bLmUtiMtpf",False
10683,2023-03-30 12:27:13+00:00,nusantara_one,"PKS pun mengaku ikut sedih NKRI batal jadi tuan rumah Piala Dunia U 20 ... 

Saya jadi jijik lihat wajah kalian para munafikun 😡😡
https://t.co/giadyGGasp",False
10684,2023-03-30 12:27:05+00:00,MrBekalicky89,@erickthohir CARA BANTAI BANTENG sebagai red flag piala dunia U-20 Indonesia pada pemilu 2024: JANGAN COBLOS WALAU KADER DI KABUPATEN SANGAT BAGUS DAN ATAU DARI KELUARGA KANDUNG. SUPPORT KADER KABUPATEN AUTO SUMBANG PETINGGI PARTAI TETAP BERKUASA. https://t.co/hYHe6dVVyj,False
10685,2023-03-30 12:26:25+00:00,as_wahyoedi,"RILIS MEDIA
Kamis, 30 Maret 2023

Tanggapan PDI Perjuangan Atas Pembatalan Indonesia Tuan Rumah Piala Dunia U-20

Selengkapnya :
https://t.co/spgXuSEyYe

#PDIPerjuangan
#PDIPerjuanganJabar
#SolidBergerak https://t.co/n2ofZGY5EU",False
10686,2023-03-30 12:26:05+00:00,as_wahyoedi,"Idonesia Dicoret Jadi Tuan Rumah Piala Dunia U-20, Ulama di Jabar Tetap Dukung PDI Perjuangan Tolak Israel

KOTA BANDUNG - Forum Ulama, Tokoh dan Advokat Jawa Barat menyampaikan...

Selengkapnya :
https://t.co/5QYzoCMAQB

#PDIPerjuangan
#PDIPerjuanganJabar
#SolidBergerak https://t.co/hegURANWqj",False
10687,2023-03-30 12:25:43+00:00,purnomowardoyo,"Kita sama dengan pak Presiden @jokowi, juga ikut Kecewa dan Sedih atas BATAL nya Indonesia menjadi Tuan Rumah Even piala Dunia U-20. https://t.co/ZkVQE4lJHV",False
10688,2023-03-30 12:25:20+00:00,Ditaasari2204,"PDIP soal RI Batal Gelar Piala Dunia U-20
ET solusi bola https://t.co/whlInNvj8A",False
10689,2023-03-30 12:25:02+00:00,WartaEkonomi,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Jokowi: Saya Juga Merasakan Kecewa dan Sedih https://t.co/s9bZFXhk5P",False
10690,2023-03-30 12:24:55+00:00,dappy75,"Bukan cuma kalian yg suka sepakbola!
Bukan cuma kalian yg ingin Indonesia jadi tuan rumah Piala Dunia U-20, bukan cuma kalian yg sedih, tapi ada hal2 yg lebih penting dibanding sepakbola yaitu kedaulatan negara!",False
10691,2023-03-30 12:24:15+00:00,Briana89392210,"Tipa Tipu Anggota PKS !

ANCAM TOLAK Keikutsertaan Atlet Sepakbola Israel yang berumur 17-18 tahun di Piala 🏆 DUNIA U-20.

Padahal Sebelumnya, dengan Sukarela Anggota DPR RI PKS Ikut serta Pertemuan Sidang Umum ke-144 IPU di BICC, Nusa Dua, Bali di tanggal 20-24 Maret 2022 lalu https://t.co/8cYJ7eUG3U",False
10692,2023-03-30 12:24:15+00:00,PostingnewsId,"NAH LO! Diduga Ucapan Gubernur Bali Jadi Pemicu FIFA Batalkan Indonesia Jadi Tuan Rumah Piala Dunia U-20, Soal Bom? https://t.co/cUnBkbkl04",False
10693,2023-03-30 12:23:17+00:00,couoburuh27,"Warganya ngebatalin puasa, tapi negara nya ngebatalin piala dunia u-20. chuakss!",False
10694,2023-03-30 12:23:04+00:00,tempodotco,"Piala Dunia U-20 di Indonesia Batal, Gubernur Herman Deru Syok, tapi Hormati Keputusan FIFA https://t.co/Jvnr6VsfHZ #TempoBola",False
10695,2023-03-30 12:23:04+00:00,messiiiifan,"@idh_muhaflah27 @PDI_Perjuangan Duta Besar (Dubes) Palestina untuk Indonesia, Zuhair Al-Shun mengatakan, pihaknya sangat memahami posisi Indonesia sebagai tuan rumah. Ia juga mengatakan bahwa Israel lolos ke ajang Piala Dunia U-20 2023 melalui cara yang sah dan sesuai aturan sehingga berhak penuh untuk berlaga.",False
10696,2023-03-30 12:22:53+00:00,voidotid,"Hasto bilang Indonesia tidak menyangka Timnas Israel bisa masuk ke babak selanjutnya di Piala Dunia U-20. Padahal, di satu sisi mereka sudah menang sebagai negara tuan rumah lewat siste... https://t.co/iXQm84wvqB",False
10697,2023-03-30 12:22:52+00:00,ananthole,"Pak Erick Thohir sebagai orang nomer 1 di PSSI juga malah bikin postingan yang seolah-olah semuanya buram setelah gagal jadi tuan rumah Piala Dunia U-20. Buktikan sadja Pak, kualitas Bapak untuk Sepakbola Indonesia.
#Indonesia",False
10698,2023-03-30 12:22:46+00:00,Joglosemarnews,"Dibayangi Sanksi FIFA Usai Status Tuan Rumah Piala Dunia U-20 Dicabut, Bos Persis Pasrah ke Ketum PSSI https://t.co/0NBXDFpDic",False
10699,2023-03-30 12:22:43+00:00,cetirizine1x1,"Aku sebenarnya gk paham betul titik perkara kenapa Piala Dunia U-20 batal digelar di Indonesia, tapi beritanya berseliweran di sosmed, ngelihatnyaa sedihh :(",False
10700,2023-03-30 12:22:43+00:00,pacengr_,Habis nonton Obrolan Bola @Sport77Official baru tau kalo Permenlu No.3 Tahun 2019 yg tetapkan pada tanggal 8 Februari 2019 dan berlaku sejak tanggal 14 Februari 2019 itu hanya selisi 8 bulan 10 hari  kemudian Indonesia ditunjuk menjadi tuan rumah Piala Dunia U-20 di Shanghai Cina https://t.co/mLqhhl5Pu6,False
10701,2023-03-30 12:22:34+00:00,kompascom,Bupati Bandung Dadang Supriatna merasa kecewa Indonesia gagal menjadi tuan rumah Piala Dunia U-20. https://t.co/eM29BCQso5,False
10702,2023-03-30 12:22:17+00:00,pusat_siwo,"https://t.co/RFJV2ijcg3 - Habiskan Dana Triliunan, FIFA Batalkan Indonesia sebagai Tuan Rumah Piala Dunia U-20",False
10703,2023-03-30 12:22:16+00:00,murianewscom,"Indonesia Gagal Hormati Komitmen Piala Dunia U-20 

Selengkapnya Klik Tautan Berikut ini 
#infoolahraga #pialaduniau20 #indonesia2023 #pssi #indonesia 

https://t.co/UqgGAsi7yf",False
10704,2023-03-30 12:22:14+00:00,kompascom,Gibran diketahui tak menolak adanya Timnas Israel di Piala Dunia U-20. Sikap ini berbeda dari kader PDI-P lainnya yang menyerukan penolakan. https://t.co/OtOJM8SHsj,False
10705,2023-03-30 12:21:36+00:00,Aryprasetyo85,"Pernyataan Presiden Joko Widodo Terkait Pembatalan Piala Dunia U-20

Presiden @jokowi memberikan pernyataan resmi usai Piala Dunia U-20 2023 batal di Indonesia. Berikut pernyataan lengkap Jokowi terkait Piala Dunia U-20 2023 batal di Indonesia.
FIFA resmi membatalkan Indonesia… https://t.co/9GL8ObboKZ",False
10706,2023-03-30 12:21:32+00:00,inilahdotcom,"🚨Ketua Umum PSSI Erick Thohir (Etho) mengunggah gambar dengan warna hitam di akun Instagram dan Twitter pribadinya usai FIFA mencopot Indonesia sebagai tuan rumah Piala Dunia U-20 2023.

Seperti dilihat https://t.co/g7Evt0LfFM pada akun Instagram @erickthohir, Menteri BUMN itu… https://t.co/t2eHpqrKCA",False
10707,2023-03-30 12:21:17+00:00,kumparan,Presiden @jokowi memberikan pernyataannya setelah FIFA mencoret Indonesia sebagai tuan rumah Piala Dunia U-20. #focus #pialaduniau20 #news #quote https://t.co/vhetJ24yWw https://t.co/m6HBOUWNBU,False
10708,2023-03-30 12:21:06+00:00,liputan6dotcom,Shin Tae-yong Ungkap Kondisi Pemain usai Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/ahC90gtCo6,False
10709,2023-03-30 12:20:55+00:00,koranjakarta_id,"Kekecewaan mendalam. Presiden Joko Widodo (Jokowi) memahami masyarakat kecewa atas pembatalan Indonesia sebagai tuan rumah Piala Dunia U-20/2023, namun dirinya mengimbau agar semua pihak jangan saling menyalahkan hal tersebut.

https://t.co/jnYZ21i4m3 https://t.co/hqMuG8Cyzl",False
10710,2023-03-30 12:20:53+00:00,Metro_TV,"Arya Sinulingga menjelaskan batalnya penyelenggaraan Piala Dunia U-20 di Indonesia mencederai perjanjian dan merugikan 23 negara. Begini penjelasannya 

Saksikan #HotroomMetroTV episode ""Pro Kontra Israel Di Piala Dunia U-20"" di kanal youtube “metrotvnews”

#PialaDuniau20 #FIFA https://t.co/GeQwOD2JSw",False
10711,2023-03-30 12:20:01+00:00,InvestorID,"Piala Dunia U-20 Batal di Indonesia, Jokowi: Jangan Saling Menyalahkan https://t.co/NcW220nZHD",False
10712,2023-03-30 12:19:41+00:00,R_dibelakang,"@idextratime Padahal para petinggi sepakbola negeri ini bahkan wartawan senior sudah dapat bocoran A1 2 Minggu yang lalu tentang Pembatalan Indonesia sebagai tuan rumah piala dunia u-20. 
Tentang kemungkinan Peru atau Argentina sebagai penggantinya. Ada opsi juga tukar Tuan Rumah Piala Dunia",False
10713,2023-03-30 12:19:40+00:00,kumparan,"Iwan Bule, eks Ketum PSSI, mengaku kecewa Indonesia batal jadi tuan rumah Piala Dunia U-20. #newsupdate #update #news https://t.co/81ts1dh0FF",False
10714,2023-03-30 12:19:22+00:00,Little_hu_hu,"Penggemar dan suporter bakal kecewa dengan Batalnya Indonesia menggelar Piala Dunia U-20. 
Gimana nih ET Solusi Bola https://t.co/YmwV6f5miy",False
10715,2023-03-30 12:18:54+00:00,Ardionx_,"Ktr PSSI Di Bnjiri
Karangan Bunga Usai batal jd Tuan Rumah 
Piala Dunia U 20. https://t.co/hQbCM2mVxO",False
10716,2023-03-30 12:18:30+00:00,BiruBir26073179,"Indonesia Rugi Triliunan Rupiah Usai Gagal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/CXNI2n3uP0

Download aplikasi https://t.co/mm74XBulSr untuk akses berita lebih mudah dan cepat:
Android: https://t.co/mrgSbeB59t",False
10717,2023-03-30 12:18:11+00:00,monitorind,Ini Pernyataan Lengkap Jokowi Usai Piala Dunia U-20 Batal di Indonesia https://t.co/qLE6H6Ts2c,False
10718,2023-03-30 12:18:10+00:00,Agusnurdin741,@Indostransfer @Levyninho Argentina beruntung trs setelah jd juara dunia skrg jd tuan rumah piala dunia U-20,False
10719,2023-03-30 12:17:52+00:00,NarasiNewsroom,"Presiden Joko Widodo ikut kecewa atas dibatalkannya Piala Dunia U-20 di Indonesia oleh FIFA.

Ia menyampaikan kekecewaannya lewat pernyataan resmi yang bisa kamu simak di video ini. | Narasi Daily https://t.co/KfQFyHaali",False
10720,2023-03-30 12:17:39+00:00,monitorind,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Politikus Demokrat ke Pemerintah: Jangan Campur Adukkan Politik dengan Olahraga https://t.co/cFwYFCt3Eg",False
10721,2023-03-30 12:17:36+00:00,andihoo,"Dengan batalnya kompetisi Piala Dunia U-20 yang rencananya digelar di Indonesia tahun ini karena pandemi yang sempat melanda tahun lalu. Seperti halnya kata pepatah bahwa ""Nasi sudah menjadi bubur"" itulah yang harus diterima sebagai batu loncatan untuk kita agar memperbaiki ...",False
10722,2023-03-30 12:17:14+00:00,Metro_TV,"Simak pembahasan #LambePolitikMetroTV episode ""Beda Pendapat Ganjar dan Jokowi Soal Timnas Israel di Piala Dunia U-20"" bersama Saikhu Baghowi.

Link: https://t.co/XmXNyRtJD4

#fifa #pssi #pialaduniau20 #timnasindonesia #timnasisrael #pdip #ganjarpranowo #iwayankoster",False
10723,2023-03-30 12:17:13+00:00,Metro_TV,Piala Dunia U-20 akhinya batal digelar di Indonesia. Ganjar Pranowo dan I Wayan Koster menjadi salah dua orang yang menolak Timnas Israel. Keduanya diketahui adalah kader PDIP. Apakah penolakan PDIP terhadap Timnas Israel ini untuk merebut suara umat islam jelang Pemilu 2024? https://t.co/Lo33dgKEgu,False
10724,2023-03-30 12:17:11+00:00,amoeba4669,"@idextratime Tragedi Kanjuruhan penyebab gagalnya Piala dunia u-20 di Indonesia...

Berarti FIFA gak percaya sama POLISI Indonesia...

Karma ya gitu deh...
😂😂😂😂",False
10725,2023-03-30 12:16:52+00:00,detik_jabar,"Piala Dunia U-20 Batal di RI, Walkot Yana: Karunya Pemain Bolanya https://t.co/m0jQapMb2H",False
10726,2023-03-30 12:16:49+00:00,Djantjik,"Akan ada efek domino atau efek lanjutan jika FIFA benar-benar banned sepak bola Indonesia menyusul dicoretnya Indonesia sebagai tuan rumah Piala Dunia U-20. Sebab kemungkinan Liga Indonesia tidak akan berjalan.

😔😔

@erickthohir 
#GueBarengErickThohir https://t.co/YdveczgWe6",False
10727,2023-03-30 12:16:13+00:00,20detik,"Piala Dunia U-20 Batal, Koster Dituntut Minta Maaf https://t.co/8Vxh3k7Wy5",False
10728,2023-03-30 12:16:08+00:00,AlinYalauw,"Gamau baca berita tentang piala dunia U-20 yg gajadi di Indo, sedih bgt bacanya sedih💔",False
10729,2023-03-30 12:16:02+00:00,MrBekalicky89,"@kumparan Muka Hendrawan Supratikno asal Cilacap, Dapil Jawa Tengah 1, PDIP, Komisi XI DPR RI bidang Keuangan dan Perbankan, anggota MPR juga; milenial bola tandain sebagai red flag piala dunia U-20 Indonesia pada pemilu 2024. https://t.co/IBxwtJIII3",False
10730,2023-03-30 12:15:51+00:00,hariankompas,"Presiden Joko Widodo mengajak semua pihak menjadikan keputusan FIFA yang membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 sebagai pembelajaran berharga.

https://t.co/ETC42ZRYlR

 #Polhuk #AdadiKompas",False
10731,2023-03-30 12:15:34+00:00,Beritabaruco,Gibran: Ada Event Lain Pengganti Piala Dunia U-20 Untuk Timnas https://t.co/DeK45WpEt2 #GibranRakabumingRaka #PialaDuniaU20 #PSSI https://t.co/TrG4KM2eQf,False
10732,2023-03-30 12:15:02+00:00,WartaEkonomi,Reaksi ‘Asam’ Presiden Jokowi Saat Ditanya Soal Piala Dunia U-20 yang Batal Digelar di Indonesia https://t.co/l6OsPxZZNG,False
10733,2023-03-30 12:15:01+00:00,suharto_irh,Koster: Saya Tak Berharap FIFA Batalkan Piala Dunia U-20 di Indonesia https://t.co/VtbltMg34p,False
10734,2023-03-30 12:15:00+00:00,bolacomID,"Kantor PSSI dihujani karangan bunga usai Indonesia gagal jadi tuan rumah Piala Dunia U-20 2023.

https://t.co/SgIYv0CVPh",False
10735,2023-03-30 12:15:00+00:00,Bolanet,Reaksi Timnas Israel U-20 Setelah Indonesia Tidak Jadi Piala Dunia U-20 2023 https://t.co/qv90PwFCPP,False
10736,2023-03-30 12:14:53+00:00,PedomanRakyat,Pernyataan Lengkap Jokowi Soal Piala Dunia U-20 Batal di Indonesia:  Jangan Habiskan Energi untuk Saling Menyalahkan https://t.co/Jo6L9Zc1Z4,False
10737,2023-03-30 12:14:25+00:00,moonhaneul02,"FIFA Erick Thohir PSSI Israel Palestina Piala Dunia U-20 Ganjar PDIP Fav Track Boys Planet Sung Han Bin KPOP BTS Jennie Blackpink Podcast SMA Batam 
https://t.co/pqUK1pwxY6",False
10738,2023-03-30 12:14:11+00:00,Sport77Official,"Kepastian batalnya penyelenggaraan Piala Dunia U-20 di Indonesia juga ikut ditanggapi oleh Presiden RI, Jokowi. Beliau turut sedih atas keputusan ini dan menghimbau masyarakat untuk tidak menyalahkan satu sama lain. https://t.co/tPQtfwEnBw",False
10739,2023-03-30 12:14:10+00:00,kapuyuak_24285,"@kurawa @Tommy93781780 Bila nanti kalian berada dibilik suara lalu terpampang lambang PDI-P dan PKS di kertas suara, apa yang terbayang oleh kalian?
Pasti kalian membayangkan piala dunia U-20, ya kan?",False
10740,2023-03-30 12:14:08+00:00,liputan6dotcom,"Beri Pesan Menyentuh untuk Timnas yang Gagal Tampil di Piala Dunia U-20, Iwan Bule Diminta Warganet Gantikan Ganjar Pranowo https://t.co/uhhQTRvgc4",False
10741,2023-03-30 12:13:58+00:00,mirantioliviani,"Sebenernya, kalo dibilang kasihan kok kasihan lihat pak Ganjar ini selalu jadi boneka PD* partai yang sangat sangat beliau junjung.
Seharusnya tidak jadi masalah mau israel join atau pun tidak Piala Dunia U-20 tetaplah jalan",False
10742,2023-03-30 12:13:32+00:00,Al_vvb,@ganjarpranowo @gideonandi Batalke piala dunia U-20 njar,False
10743,2023-03-30 12:13:31+00:00,akusiantarman,"@PDI_Perjuangan Indonesia bisa jadi tuan rumah piala dunia U 20 bila PDIP tdk jadi partai penguasa lagi
Sampai di sini paham ya",False
10744,2023-03-30 12:13:29+00:00,justyatno,"Akibat asbun jadi pada blunder!
Koq jadi ""pura²"" kecewa? Harusnya kan bersyukur; Misi Sukses! 

PKS Kecewa Piala Dunia U-20 Batal di RI: FIFA Terima Qatar Tolak LGBT https://t.co/X6zyQYvALl",False
10745,2023-03-30 12:12:32+00:00,hariandotnews,"Piala Dunia U-20 Batal, Presiden Minta Masyarakat Tak Saling Menyalahkan https://t.co/cVwWqW5yxB",False
10746,2023-03-30 12:12:16+00:00,julfikarHasan17,"Kemanusiaan Adalah Prinsip Dasar Bernegara Dan Berbangsa ! Pembatalan Sebagai Tuan Rumah Piala Dunia U-20, Tidak Sebandingan Dengan Ribuan Nyawa Yang Di Bantai Oleh Israel Di Tanah Pelestina Selama Puluhan Tahun.",False
10747,2023-03-30 12:12:16+00:00,bolacomID,"""Ini bukan kiamat, harus terus berlatih dan membangun persepakbolaan Indonesia dengan serius dan utuh karena masih banyak ajang yang bisa disiapkan dengan baik,"" kata Ganjar terkait gagalnya Indonesia sebagai tuan rumah Piala Dunia U-20 2023.

https://t.co/wAWlCsWd3t",False
10748,2023-03-30 12:12:12+00:00,detiksport,Timnas Indonesia sampai kini masih diharapkan untuk berlatih kendati Piala Dunia U-20 di Indonesia dibatalkan. Namun porsinya disebut tak seintens sebelumnya. https://t.co/47qfZRf8EZ,False
10749,2023-03-30 12:11:55+00:00,KsatriaNKRI,"Pikirmu Tuhan bisa diajak  berpolitik terkait Israel  agar bisa dicoret dari keanggotaan piala dunia U-20 FIFA 

Beginilah kualitas politikus @PDI_Perjuangan https://t.co/t8F0Uati2L",False
10750,2023-03-30 12:11:50+00:00,AbrarAb2012,"FIFA resmi mengumumkan bahwa status tuan rumah Indonesia untuk Piala Dunia U-20 2023 dicabut. Atas keputusan itu, Timnas Indonesia U-20 juga dipastikan batal mentas di ajang dunia itu.
ET solusi bola https://t.co/MLzEsr2SJm",False
10751,2023-03-30 12:11:50+00:00,Kriuuukid,"Mereka yang bikin gagal piala dunia u-20, harus minta maaf. Inilah statement dari Akmal Marhali selaku ketua Save Our Soccer dan pengamat sepakbola. 

Menurut kalian wajib minta maaf atau engga nih? Komen dibawah ya! Jangan lupa follow biar ga ketinggalan info terkini lainnya. https://t.co/BO3WFCBDLN",False
10752,2023-03-30 12:11:34+00:00,tempodotco,Begini Komentar Presiden Jokowi dan Wapres Ma'ruf Amin Soal Pembatalan Indonesia sebagai Tuan Rumah Piala Dunia U-20 2023 https://t.co/ookxTVal3Q #TempoSport,False
10753,2023-03-30 12:11:19+00:00,IkbalWiranegara,"Indonesia akhirnya mencatat sejarah baru dalam dunia persepakbolaan..

Sejatinya akan menjadi Tuan Rumah Piala Dunia U-20 pertama kalinya, dibatalkan menjelang pelaksanaan.

HEBAT!!!",False
10754,2023-03-30 12:11:16+00:00,bebasbaru,"Kena dehh yang nolak, hayo si merah mana suaranya
#PialaDuniaBatalKarnaIni 

Indonesia Sudah Dicoret dari Tuan Rumah, Piala Dunia U-20 2023 Akan Tetap Berjalan Sesuai Jadwal https://t.co/utAXNAxHfS",False
10755,2023-03-30 12:11:01+00:00,CAS_269,"@detikcom @detik_jateng ""Kalau boleh, seranglah politisi Israel, jangan serang timnasnya, jangan serang perhelatannya"" tegas Netizen kepada @ganjarpranowo terkait Piala Dunia U-20.",False
10756,2023-03-30 12:10:56+00:00,tugujatim,Dampak Indonesia Dicoret Jadi Tuan Rumah Piala Dunia U-20 2023 - https://t.co/bzSihtLHO1 https://t.co/a93lvqg8HI,False
10757,2023-03-30 12:10:48+00:00,mang_ib,"Presiden @jokowi Hormati Keputusan FIFA Terkait Piala Dunia U-20

Federasi Sepak Bola Internasional (FIFA) telah memutuskan untuk membatalkan penyelenggaraan Piala Dunia Sepak Bola U-20 2023 di Indonesia. https://t.co/JxjQuHTyS9",False
10758,2023-03-30 12:10:42+00:00,Hendiria,@ch_chotimah2 @CCICPolri @ListyoSigitP Lumayan menghibur setelah kecewa Indonesia dicoret jadi tuan rumah piala dunia U-20,False
10759,2023-03-30 12:10:36+00:00,yowes_ndangg,"Uwes arep seneng ndelok balbalan Indonesia Mergo ono piala dunia 
U 20 malah di batalkan FIFA mergo, mencampurkan Olahraga karo politik

*Sepak bola indah tapi tidak untuk negeri ini.",False
10760,2023-03-30 12:10:34+00:00,MedanKabar,"winslot88 - Gagal Jadi Tuan Rumah Piala Dunia U-20 Bukan Kiamat
https://t.co/mhG6bFVSki
#infoslotgacor #slotgacor #slotindonesia #gameslotgacor https://t.co/mA8mPwj6P1",False
10761,2023-03-30 12:10:06+00:00,info_RI,"Indonesia batal jadi tuan rumah Piala Dunia U-20, kemarahan warganet tertuju pada Ganjar Pranowo dan I Wayan Koster: Keputusan FIFA membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 2023 sama seperti mengakhiri mimpi panjang para pemain muda yang… https://t.co/6UrUaKdWoD",False
10762,2023-03-30 12:10:05+00:00,bebasbaru,"BuzzerRp berubah jadi kadrun nihh wkwkw
#PialaDuniaBatalKarnaIni 

Batal Jadi Tuam Rumah Piala Dunia U-20 2023, Pemain Timnas Indonesia Ramai Serbu Instagram Ganjar Pranowo https://t.co/zzvcdm0u7c",False
10763,2023-03-30 12:10:02+00:00,kuatji,"@CNNIndonesia Pak @jokowi, Ndoro Ganjar kecewa tuh. Gimana sih, Pak, kok bisa-bisanya Indonesia batal jadi tuan rumah Piala Dunia U-20? Mohon konfirmasi. Makasi 🫰🫰🫰🤟",False
10764,2023-03-30 12:10:02+00:00,republikaonline,Wali Kota khawatir sanksi dengan batalnya Indonesia jadi tuan rumah Piala Dunia U-20. https://t.co/jS77QdaqQC,False
10765,2023-03-30 12:09:37+00:00,livescore168,"Pasalnya, Shin Tae-yong direkrut oleh PSSI dimaksudkan untuk menangani timnas U-20 Indonesia untuk gelaran Piala Dunia U-20 di kandang sendiri.

Shin Tae-yong direkrut sejak tahun 2019 oleh PSSI untuk melatih timnas Indonesia di tiga level kelompok umur. https://t.co/1eur1HiqRd",False
10766,2023-03-30 12:09:35+00:00,idextratime,"Pernyataan Presiden Jokowi pasca dicabutnya status tuan rumah Piala Dunia U20. 🎙️

🗣️""Tadi malam saya telah mendapatkan laporan dari Ketum PSSI bahwa FIFA telah memutuskan membatalkan Piala Dunia U-20 di Indonesia. Tentunya kita harus menghormati keputusan tersebut,""

🗣️""Saya… https://t.co/cEO5tceCkg",False
10767,2023-03-30 12:09:17+00:00,Football5star,"Presiden Jokowi Kecewa dan Sedih Piala Dunia U-20 Batal di Indonesia
https://t.co/T1Iu5OQR4U",False
10768,2023-03-30 12:09:09+00:00,liputan6dotcom,AM Hendropriyono: FIFA Cabut Status Tuan Rumah Piala Dunia U-20 2023 karena Indonesia Tidak Logis https://t.co/fZI26mSsEM,False
10769,2023-03-30 12:08:53+00:00,detikcom,"Tragedi Kanjuruhan menewaskan 135 orang pada 1 Oktober 2022. Hari ini, tragedi itu dikaitkan dengan pembatalan Indonesia sebagai tuan rumah Piala Dunia U-20.

via @detik_jatim https://t.co/CY9TknvF7k",False
10770,2023-03-30 12:08:45+00:00,Kapitein_1825,"Indonesia sudah keluar dari negara berkembang. Indonesia sudah dianggap negara maju oleh negara lain.
Sanksi dari FIFA akan menjadi beban bagi Indonesia.

3 Sanksi FIFA yang Mungkin Diterima PSSI usai Indonesia Batal Gelar Piala Dunia U-20 2023 https://t.co/QP8woBwNW3",False
10771,2023-03-30 12:08:33+00:00,Beritabaruco,"Batal Piala Dunia U-20, Shin Tae-yong Tukangi Timnas di SEA Games 2023? https://t.co/1aC4ahwDEs #IndraSjafri #PialaDuniaU20 #PSSI #ShinTaeyong #TimnasIndonesia https://t.co/gUkt9qzTSR",False
10772,2023-03-30 12:08:27+00:00,djuangkrik88,"Hasil penolakan Timnas Israel U-20: 

Israel tetap tampil di Piala Dunia U-20 ✅
Palestina tetap tampil di Piala Asia 2023 ✅

Indonesia? Mbuhlah. Gelap",False
10773,2023-03-30 12:08:02+00:00,superradioid,"SR, Maros - Federasi Sepak Bola Internasional (FIFA) telah memutuskan untuk membatalkan penyelenggaraan Piala Dunia Sepak Bola U-20 2023 di Indonesia. Presiden RI Joko Widodo (Jokowi) pun meminta semua pihak untuk menghormati keputusan tersebut. #FIFA

https://t.co/q467kX6yML https://t.co/GUaVFhdUaR",False
10774,2023-03-30 12:07:45+00:00,okezonenews,Ambisi Shin Tae-yong Setelah Piala Dunia U-20 2023 Batal Digelar: Bawa Timnas Indonesia ke Piala Dunia 2026 #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/WK1PCh1R92,False
10775,2023-03-30 12:07:37+00:00,andihoo,"@CNNIndonesia Kompetisi Piala Dunia U-20 yang akan digelar di Indonesia tahun ini adalah ladang yang bagus untuk menaikkan rating bagi orang-orang yang ingin terlihat peduli, tidak salah memang. Namun, bukannya didukung karena berhasil menjalankan amanat konstiusi, tetapi malah sebaliknya.",False
10776,2023-03-30 12:07:28+00:00,connxid,"Substitusi Piala Dunia U-20, nih!",False
10777,2023-03-30 12:06:54+00:00,suryana55895335,Pupus sudah harapan bangsaku jadi tuan rumah piala Dunia U 20 .gara gara yg sok bela bela palestina yg akhirnya merugikan anak bangsa untuk bermain di piala dunia U 20 ..kecewa sedih kepada orang orang yg sok bela palestina yg sudah mencampuradukan antara sepak bola dan politik..,False
